File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018037_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-06,695072.0,0.0,0.657,"(0.0,0.657)",0.21,0.0721,0.0052,0.256,0.379,0.213,0.051,0.174
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018037_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-06,695072.0,0.0,1.471,"(0.0,1.471)",0.1292,0.0711,0.0051,0.172,0.308,0.126,0.0,0.081
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018037_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-06,695072.0,0.0,0.281,"(0.0,0.281)",0.032,0.0237,0.0006,0.047,0.098,0.029,0.0,0.013
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018038_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-07,697028.0,0.0,0.661,"(0.0,0.661)",0.2099,0.0721,0.0052,0.255,0.376,0.213,0.053,0.174
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018038_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-07,697028.0,0.0,1.594,"(0.0,1.594)",0.1292,0.0713,0.0051,0.172,0.308,0.126,0.0,0.081
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018038_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-07,697028.0,0.0,0.28,"(0.0,0.28)",0.0318,0.0239,0.0006,0.047,0.099,0.029,0.0,0.012
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018039_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-08,694581.0,0.0,0.661,"(0.0,0.661)",0.2103,0.0716,0.0051,0.256,0.377,0.213,0.054,0.175
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018039_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-08,694581.0,0.0,1.651,"(0.0,1.651)",0.1307,0.0729,0.0053,0.174,0.313,0.127,0.0,0.081
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018039_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-08,694581.0,0.0,0.323,"(0.0,0.323)",0.0319,0.0233,0.0005,0.047,0.098,0.029,0.0,0.013
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018040_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-09,700009.0,0.0,0.736,"(0.0,0.736)",0.211,0.0718,0.0052,0.257,0.38,0.214,0.052,0.175
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018040_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-09,700009.0,0.0,2.818,"(0.0,2.818)",0.1297,0.0727,0.0053,0.173,0.312,0.127,0.0,0.08
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018040_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-09,700009.0,0.0,0.367,"(0.0,0.367)",0.0322,0.0236,0.0006,0.047,0.098,0.029,0.0,0.013
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018041_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-10,700485.0,0.0,0.73,"(0.0,0.73)",0.2114,0.0719,0.0052,0.258,0.381,0.215,0.053,0.176
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018041_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-10,700485.0,0.0,2.791,"(0.0,2.791)",0.1294,0.0732,0.0054,0.173,0.314,0.126,0.0,0.079
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018041_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-10,700485.0,0.0,0.363,"(0.0,0.363)",0.0325,0.0238,0.0006,0.047,0.098,0.03,0.0,0.013
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018042_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-11,702824.0,0.0,0.726,"(0.0,0.726)",0.2108,0.0712,0.0051,0.257,0.378,0.215,0.055,0.176
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018042_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-11,702824.0,0.0,2.766,"(0.0,2.766)",0.1309,0.0731,0.0053,0.174,0.313,0.128,0.0,0.081
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018042_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-11,702824.0,0.0,0.36,"(0.0,0.36)",0.0317,0.023,0.0005,0.047,0.098,0.029,0.0,0.013
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018043_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-12,701857.0,0.0,0.727,"(0.0,0.727)",0.2103,0.0713,0.0051,0.256,0.377,0.214,0.054,0.175
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018043_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-12,701857.0,0.0,3.488,"(0.0,3.488)",0.1318,0.073,0.0053,0.176,0.317,0.129,0.0,0.082
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018043_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-12,701857.0,0.0,0.357,"(0.0,0.357)",0.0315,0.0231,0.0005,0.047,0.098,0.029,0.0,0.013
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018044_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-13,703106.0,0.0,0.727,"(0.0,0.727)",0.2104,0.0712,0.0051,0.256,0.376,0.214,0.056,0.176
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018044_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-13,703106.0,0.0,3.508,"(0.0,3.508)",0.1324,0.074,0.0055,0.177,0.321,0.129,0.0,0.081
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018044_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-13,703106.0,0.0,0.354,"(0.0,0.354)",0.0315,0.0232,0.0005,0.047,0.099,0.029,0.0,0.012
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018045_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-14,688403.0,0.0,0.713,"(0.0,0.713)",0.2108,0.0717,0.0051,0.257,0.378,0.215,0.055,0.176
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018045_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-14,688403.0,0.0,1.171,"(0.0,1.171)",0.1335,0.0752,0.0057,0.179,0.326,0.13,0.0,0.081
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018045_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-14,688403.0,0.0,0.273,"(0.0,0.273)",0.0315,0.0236,0.0006,0.047,0.099,0.028,0.0,0.012
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018046_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-15,670465.0,0.0,0.909,"(0.0,0.909)",0.2121,0.0728,0.0053,0.259,0.383,0.217,0.052,0.176
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018046_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-15,670465.0,0.0,1.395,"(0.0,1.395)",0.135,0.0765,0.0059,0.18,0.328,0.131,0.0,0.081
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018046_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-15,670465.0,0.0,0.543,"(0.0,0.543)",0.0318,0.0233,0.0005,0.047,0.098,0.029,0.0,0.013
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018047_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-16,677172.0,0.0,0.917,"(0.0,0.917)",0.2115,0.0725,0.0053,0.258,0.381,0.216,0.053,0.176
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018047_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-16,677172.0,0.0,1.985,"(0.0,1.985)",0.1355,0.0774,0.006,0.181,0.331,0.131,0.0,0.081
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018047_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-16,677172.0,0.0,0.548,"(0.0,0.548)",0.0315,0.0234,0.0005,0.047,0.099,0.028,0.0,0.012
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018048_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-17,673794.0,0.0,0.875,"(0.0,0.875)",0.2126,0.0727,0.0053,0.259,0.382,0.217,0.054,0.177
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018048_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-17,673794.0,0.0,1.982,"(0.0,1.982)",0.1364,0.0775,0.006,0.183,0.334,0.132,0.0,0.082
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018048_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-17,673794.0,0.0,0.523,"(0.0,0.523)",0.0319,0.0234,0.0005,0.047,0.098,0.029,0.0,0.013
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018049_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-18,676232.0,0.0,0.831,"(0.0,0.831)",0.2121,0.0726,0.0053,0.259,0.382,0.216,0.054,0.177
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018049_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-18,676232.0,0.0,1.979,"(0.0,1.979)",0.1371,0.0786,0.0062,0.184,0.337,0.132,0.0,0.082
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018049_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-18,676232.0,0.0,0.498,"(0.0,0.498)",0.0315,0.0235,0.0006,0.047,0.099,0.028,0.0,0.012
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018050_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-19,677798.0,0.0,0.711,"(0.0,0.711)",0.2124,0.0725,0.0053,0.259,0.382,0.217,0.054,0.177
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018050_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-19,677798.0,0.0,1.28,"(0.0,1.28)",0.1389,0.0786,0.0062,0.186,0.339,0.135,0.0,0.084
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018050_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-19,677798.0,0.0,0.299,"(0.0,0.299)",0.0317,0.0234,0.0005,0.047,0.098,0.029,0.0,0.013
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018051_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-20,691554.0,0.0,0.683,"(0.0,0.683)",0.2127,0.0718,0.0052,0.259,0.38,0.217,0.057,0.178
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018051_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-20,691554.0,0.0,1.279,"(0.0,1.279)",0.1385,0.0782,0.0061,0.186,0.339,0.134,0.0,0.084
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018051_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-20,691554.0,0.0,0.311,"(0.0,0.311)",0.0318,0.0234,0.0005,0.047,0.098,0.029,0.0,0.013
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018052_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-21,690152.0,0.0,0.683,"(0.0,0.683)",0.2129,0.0721,0.0052,0.259,0.38,0.218,0.057,0.178
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018052_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-21,690152.0,0.0,2.439,"(0.0,2.439)",0.1375,0.0781,0.0061,0.184,0.335,0.133,0.0,0.083
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018052_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-21,690152.0,0.0,0.311,"(0.0,0.311)",0.032,0.0235,0.0006,0.047,0.098,0.029,0.0,0.013
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018053_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-22,689307.0,0.0,0.683,"(0.0,0.683)",0.2136,0.0718,0.0052,0.26,0.381,0.218,0.058,0.179
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018053_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-22,689307.0,0.0,1.294,"(0.0,1.294)",0.1383,0.0763,0.0058,0.185,0.335,0.135,0.0,0.085
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018053_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-22,689307.0,0.0,0.275,"(0.0,0.275)",0.0322,0.0235,0.0006,0.048,0.1,0.03,0.0,0.013
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018054_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-23,705009.0,0.0,1.0,"(0.0,1.0)",0.2127,0.0709,0.005,0.258,0.376,0.217,0.061,0.179
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018054_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-23,705009.0,0.0,2.442,"(0.0,2.442)",0.1392,0.0761,0.0058,0.186,0.334,0.136,0.0,0.087
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018054_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-23,705009.0,0.0,0.45,"(0.0,0.45)",0.031,0.0229,0.0005,0.046,0.097,0.028,0.0,0.012
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018055_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-24,706328.0,0.0,1.0,"(0.0,1.0)",0.2153,0.0712,0.0051,0.262,0.382,0.22,0.062,0.182
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018055_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-24,706328.0,0.0,2.606,"(0.0,2.606)",0.1434,0.0739,0.0055,0.19,0.334,0.142,0.0,0.094
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018055_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-24,706328.0,0.0,0.459,"(0.0,0.459)",0.0321,0.0227,0.0005,0.047,0.096,0.03,0.0,0.014
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018056_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-25,704938.0,0.0,0.944,"(0.0,0.944)",0.2132,0.0706,0.005,0.259,0.377,0.218,0.062,0.18
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018056_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-25,704938.0,0.0,1.486,"(0.0,1.486)",0.1445,0.073,0.0053,0.191,0.333,0.144,0.0,0.096
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018056_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-25,704938.0,0.0,0.412,"(0.0,0.412)",0.0296,0.0223,0.0005,0.044,0.093,0.027,0.0,0.011
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018057_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-26,705704.0,0.0,0.944,"(0.0,0.944)",0.2155,0.071,0.005,0.262,0.382,0.221,0.062,0.182
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018057_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-26,705704.0,0.0,1.485,"(0.0,1.485)",0.1475,0.0735,0.0054,0.194,0.335,0.147,0.0,0.1
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018057_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-26,705704.0,0.0,0.412,"(0.0,0.412)",0.0308,0.0222,0.0005,0.046,0.095,0.029,0.0,0.013
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018058_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-27,705823.0,0.0,0.944,"(0.0,0.944)",0.2147,0.0702,0.0049,0.26,0.377,0.22,0.065,0.182
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018058_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-27,705823.0,0.0,1.879,"(0.0,1.879)",0.1472,0.073,0.0053,0.194,0.335,0.147,0.0,0.1
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018058_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-27,705823.0,0.0,0.412,"(0.0,0.412)",0.0293,0.0219,0.0005,0.043,0.091,0.027,0.0,0.011
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018059_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-28,704120.0,0.0,0.944,"(0.0,0.944)",0.2155,0.0703,0.0049,0.261,0.378,0.221,0.066,0.183
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018059_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-28,704120.0,0.0,1.522,"(0.0,1.522)",0.146,0.0706,0.005,0.191,0.326,0.147,0.0,0.101
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018059_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-02-28,704120.0,0.0,0.413,"(0.0,0.413)",0.0299,0.0215,0.0005,0.044,0.092,0.028,0.0,0.012
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018060_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-03-01,706722.0,0.0,0.945,"(0.0,0.945)",0.2172,0.0702,0.0049,0.263,0.38,0.223,0.068,0.185
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018060_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-03-01,706722.0,0.0,1.522,"(0.0,1.522)",0.1416,0.0662,0.0044,0.184,0.308,0.143,0.0,0.101
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018060_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-03-01,706722.0,0.0,0.413,"(0.0,0.413)",0.0307,0.0213,0.0005,0.045,0.091,0.029,0.0,0.014
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018061_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-03-02,706701.0,0.0,0.974,"(0.0,0.974)",0.2172,0.0699,0.0049,0.263,0.378,0.223,0.071,0.186
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018061_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-03-02,706701.0,0.0,1.522,"(0.0,1.522)",0.1395,0.0625,0.0039,0.18,0.297,0.142,0.0,0.102
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018061_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-03-02,706701.0,0.0,0.426,"(0.0,0.426)",0.0303,0.0204,0.0004,0.044,0.087,0.029,0.0,0.015
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018062_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-03-03,707089.0,0.0,0.974,"(0.0,0.974)",0.2178,0.07,0.0049,0.264,0.379,0.224,0.072,0.187
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018062_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-03-03,707089.0,0.0,1.522,"(0.0,1.522)",0.1384,0.0615,0.0038,0.178,0.292,0.141,0.0,0.102
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018062_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-03-03,707089.0,0.0,0.426,"(0.0,0.426)",0.0306,0.0203,0.0004,0.044,0.087,0.029,0.0,0.015
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018063_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-03-04,706963.0,0.0,0.974,"(0.0,0.974)",0.2176,0.07,0.0049,0.264,0.381,0.223,0.069,0.186
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018063_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-03-04,706963.0,0.0,1.521,"(0.0,1.521)",0.1386,0.0618,0.0038,0.178,0.292,0.141,0.0,0.102
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018063_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-03-04,706963.0,0.0,0.426,"(0.0,0.426)",0.0304,0.0203,0.0004,0.044,0.087,0.029,0.0,0.015
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018064_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-03-05,706766.0,0.0,0.976,"(0.0,0.976)",0.2182,0.0698,0.0049,0.264,0.379,0.224,0.072,0.187
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018064_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-03-05,706766.0,0.0,1.521,"(0.0,1.521)",0.1381,0.0612,0.0037,0.178,0.292,0.141,0.0,0.102
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018064_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-03-05,706766.0,0.0,0.427,"(0.0,0.427)",0.0306,0.02,0.0004,0.044,0.086,0.029,0.0,0.016
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018065_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-03-06,707791.0,0.0,0.971,"(0.0,0.971)",0.2179,0.0695,0.0048,0.264,0.379,0.224,0.072,0.187
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018065_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-03-06,707791.0,0.0,1.521,"(0.0,1.521)",0.1373,0.0609,0.0037,0.176,0.288,0.14,0.0,0.101
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018065_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-03-06,707791.0,0.0,0.424,"(0.0,0.424)",0.03,0.0198,0.0004,0.043,0.085,0.029,0.0,0.015
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018066_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-03-07,707898.0,0.0,0.972,"(0.0,0.972)",0.219,0.0698,0.0049,0.265,0.38,0.225,0.073,0.188
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018066_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-03-07,707898.0,0.0,1.521,"(0.0,1.521)",0.1387,0.06,0.0036,0.177,0.286,0.141,0.0,0.104
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018066_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-03-07,707898.0,0.0,0.473,"(0.0,0.473)",0.0306,0.0194,0.0004,0.043,0.083,0.03,0.0,0.016
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018067_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-03-08,708165.0,0.0,0.664,"(0.0,0.664)",0.2194,0.0698,0.0049,0.266,0.381,0.226,0.074,0.189
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018067_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-03-08,708165.0,0.0,1.521,"(0.0,1.521)",0.1374,0.0586,0.0034,0.175,0.281,0.14,0.0,0.104
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018067_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-03-08,708165.0,0.0,0.246,"(0.0,0.246)",0.0306,0.0191,0.0004,0.043,0.082,0.03,0.0,0.017
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018068_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-03-09,708218.0,0.0,0.665,"(0.0,0.665)",0.2196,0.0697,0.0049,0.266,0.381,0.226,0.074,0.189
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018068_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-03-09,708218.0,0.0,1.521,"(0.0,1.521)",0.1384,0.0578,0.0033,0.176,0.282,0.141,0.0,0.105
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018068_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-03-09,708218.0,0.0,0.246,"(0.0,0.246)",0.0305,0.0189,0.0004,0.043,0.082,0.03,0.0,0.017
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018069_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-03-10,708210.0,0.0,0.665,"(0.0,0.665)",0.2202,0.0699,0.0049,0.267,0.382,0.227,0.075,0.19
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018069_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-03-10,708210.0,0.0,1.521,"(0.0,1.521)",0.1376,0.0571,0.0033,0.174,0.277,0.141,0.002,0.105
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018069_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-03-10,708210.0,0.0,0.246,"(0.0,0.246)",0.0309,0.0189,0.0004,0.043,0.082,0.03,0.0,0.017
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018070_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-03-11,708181.0,0.0,0.674,"(0.0,0.674)",0.22,0.0699,0.0049,0.267,0.384,0.227,0.072,0.189
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018070_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-03-11,708181.0,0.0,1.262,"(0.0,1.262)",0.1372,0.0571,0.0033,0.174,0.277,0.14,0.002,0.105
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018070_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-03-11,708181.0,0.0,0.177,"(0.0,0.177)",0.0305,0.0188,0.0004,0.043,0.082,0.03,0.0,0.017
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018071_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-03-12,707994.0,0.0,0.674,"(0.0,0.674)",0.2207,0.0697,0.0049,0.267,0.382,0.227,0.075,0.19
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018071_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-03-12,707994.0,0.0,1.445,"(0.0,1.445)",0.1384,0.0587,0.0034,0.176,0.282,0.141,0.0,0.105
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018071_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-03-12,707994.0,0.0,0.28,"(0.0,0.28)",0.0308,0.0187,0.0004,0.043,0.082,0.03,0.0,0.017
MCD43A1_006_BRDF_Albedo_Parameters_nir_0_doy2018072_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-03-13,707533.0,0.0,0.714,"(0.0,0.714)",0.2203,0.0696,0.0048,0.267,0.382,0.227,0.075,0.19
MCD43A1_006_BRDF_Albedo_Parameters_nir_1_doy2018072_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-03-13,707533.0,0.0,1.445,"(0.0,1.445)",0.1385,0.0588,0.0035,0.176,0.282,0.141,0.0,0.105
MCD43A1_006_BRDF_Albedo_Parameters_nir_2_doy2018072_aid0001,BRDF_Albedo_Parameters_nir,aid0001,2018-03-13,707533.0,0.0,0.354,"(0.0,0.354)",0.0302,0.0187,0.0004,0.043,0.082,0.029,0.0,0.017
